timestamp,resource,metric_name,value,unit,alarm_name,alarm_state
07/08/2026 03:00,medicore-db,CPUUtilization,5.94,Percent,,OK
07/08/2026 04:00,MediCore-Web-VM-01,CPUUtilization,12.11,Percent,,OK
07/08/2026 04:00,MediCore-Web-VM-01,NetworkIn,2972671,Bytes,,OK
07/08/2026 04:00,MediCore-Web-VM-01,NetworkOut,889551,Bytes,,OK
07/08/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 04:00,medicore-db,CPUUtilization,6.33,Percent,,OK
07/08/2026 05:00,MediCore-Web-VM-01,CPUUtilization,31.14,Percent,,OK
07/08/2026 05:00,MediCore-Web-VM-01,NetworkIn,576354,Bytes,,OK
07/08/2026 05:00,MediCore-Web-VM-01,NetworkOut,1259625,Bytes,,OK
07/08/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
07/08/2026 05:00,medicore-db,CPUUtilization,7.63,Percent,,OK
07/08/2026 06:00,MediCore-Web-VM-01,CPUUtilization,30.15,Percent,,OK
07/08/2026 06:00,MediCore-Web-VM-01,NetworkIn,386732,Bytes,,OK
07/08/2026 06:00,MediCore-Web-VM-01,NetworkOut,35248,Bytes,,OK
07/08/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 06:00,medicore-db,CPUUtilization,8.79,Percent,,OK
07/08/2026 07:00,MediCore-Web-VM-01,CPUUtilization,20.09,Percent,,OK
07/08/2026 07:00,MediCore-Web-VM-01,NetworkIn,498833,Bytes,,OK
07/08/2026 07:00,MediCore-Web-VM-01,NetworkOut,1294071,Bytes,,OK
07/08/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 07:00,medicore-db,CPUUtilization,8.94,Percent,,OK
07/08/2026 08:00,MediCore-Web-VM-01,CPUUtilization,37.41,Percent,,OK
07/08/2026 08:00,MediCore-Web-VM-01,NetworkIn,3106200,Bytes,,OK
07/08/2026 08:00,MediCore-Web-VM-01,NetworkOut,3474254,Bytes,,OK
07/08/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 08:00,medicore-db,CPUUtilization,18.09,Percent,,OK
07/08/2026 09:00,MediCore-Web-VM-01,CPUUtilization,34.84,Percent,,OK
07/08/2026 09:00,MediCore-Web-VM-01,NetworkIn,4255846,Bytes,,OK
07/08/2026 09:00,MediCore-Web-VM-01,NetworkOut,3496461,Bytes,,OK
07/08/2026 09:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 09:00,medicore-db,CPUUtilization,17.17,Percent,,OK
07/08/2026 10:00,MediCore-Web-VM-01,CPUUtilization,28.48,Percent,,OK
07/08/2026 10:00,MediCore-Web-VM-01,NetworkIn,4176661,Bytes,,OK
07/08/2026 10:00,MediCore-Web-VM-01,NetworkOut,3223931,Bytes,,OK
07/08/2026 10:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 10:00,medicore-db,CPUUtilization,24.79,Percent,,OK
07/08/2026 11:00,MediCore-Web-VM-01,CPUUtilization,26.49,Percent,,OK
07/08/2026 11:00,MediCore-Web-VM-01,NetworkIn,3493494,Bytes,,OK
07/08/2026 11:00,MediCore-Web-VM-01,NetworkOut,2999738,Bytes,,OK
07/08/2026 11:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 11:00,medicore-db,CPUUtilization,17.12,Percent,,OK
07/08/2026 12:00,MediCore-Web-VM-01,CPUUtilization,28.04,Percent,,OK
07/08/2026 12:00,MediCore-Web-VM-01,NetworkIn,4559138,Bytes,,OK
07/08/2026 12:00,MediCore-Web-VM-01,NetworkOut,2574849,Bytes,,OK
07/08/2026 12:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 12:00,medicore-db,CPUUtilization,18.05,Percent,,OK
07/08/2026 13:00,MediCore-Web-VM-01,CPUUtilization,56.28,Percent,,OK
07/08/2026 13:00,MediCore-Web-VM-01,NetworkIn,5183280,Bytes,,OK
07/08/2026 13:00,MediCore-Web-VM-01,NetworkOut,3733819,Bytes,,OK
07/08/2026 13:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 13:00,medicore-db,CPUUtilization,12.75,Percent,,OK
07/08/2026 14:00,MediCore-Web-VM-01,CPUUtilization,22.64,Percent,,OK
07/08/2026 14:00,MediCore-Web-VM-01,NetworkIn,2636932,Bytes,,OK
07/08/2026 14:00,MediCore-Web-VM-01,NetworkOut,4016890,Bytes,,OK
07/08/2026 14:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 14:00,medicore-db,CPUUtilization,15.58,Percent,,OK
07/08/2026 15:00,MediCore-Web-VM-01,CPUUtilization,22.26,Percent,,OK
07/08/2026 15:00,MediCore-Web-VM-01,NetworkIn,1981091,Bytes,,OK
07/08/2026 15:00,MediCore-Web-VM-01,NetworkOut,3042100,Bytes,,OK
07/08/2026 15:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 15:00,medicore-db,CPUUtilization,17.42,Percent,,OK
07/08/2026 16:00,MediCore-Web-VM-01,CPUUtilization,11.96,Percent,,OK
07/08/2026 16:00,MediCore-Web-VM-01,NetworkIn,2303024,Bytes,,OK
07/08/2026 16:00,MediCore-Web-VM-01,NetworkOut,15501850,Bytes,High-NetworkOut-WebVM,ALARM
07/08/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 16:00,medicore-db,CPUUtilization,16.56,Percent,,OK
07/08/2026 17:00,MediCore-Web-VM-01,CPUUtilization,3.4,Percent,,OK
07/08/2026 17:00,MediCore-Web-VM-01,NetworkIn,4120119,Bytes,,OK
07/08/2026 17:00,MediCore-Web-VM-01,NetworkOut,3121608,Bytes,,OK
07/08/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 17:00,medicore-db,CPUUtilization,24.19,Percent,,OK
07/08/2026 18:00,MediCore-Web-VM-01,CPUUtilization,17.77,Percent,,OK
07/08/2026 18:00,MediCore-Web-VM-01,NetworkIn,3059499,Bytes,,OK
07/08/2026 18:00,MediCore-Web-VM-01,NetworkOut,2826401,Bytes,,OK
07/08/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 18:00,medicore-db,CPUUtilization,24.05,Percent,,OK
07/08/2026 19:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
07/08/2026 19:00,MediCore-Web-VM-01,NetworkIn,2105929,Bytes,,OK
07/08/2026 19:00,MediCore-Web-VM-01,NetworkOut,773980,Bytes,,OK
07/08/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 19:00,medicore-db,CPUUtilization,7.45,Percent,,OK
07/08/2026 20:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
07/08/2026 20:00,MediCore-Web-VM-01,NetworkIn,1559360,Bytes,,OK
07/08/2026 20:00,MediCore-Web-VM-01,NetworkOut,212192,Bytes,,OK
07/08/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 20:00,medicore-db,CPUUtilization,9.94,Percent,,OK
07/08/2026 21:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
07/08/2026 21:00,MediCore-Web-VM-01,NetworkIn,1004281,Bytes,,OK
07/08/2026 21:00,MediCore-Web-VM-01,NetworkOut,218810,Bytes,,OK
07/08/2026 21:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 21:00,medicore-db,CPUUtilization,9.81,Percent,,OK
07/08/2026 22:00,MediCore-Web-VM-01,CPUUtilization,7.62,Percent,,OK
07/08/2026 22:00,MediCore-Web-VM-01,NetworkIn,889862,Bytes,,OK
07/08/2026 22:00,MediCore-Web-VM-01,NetworkOut,1510224,Bytes,,OK
07/08/2026 22:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
07/08/2026 22:00,medicore-db,CPUUtilization,7.3,Percent,,OK
07/08/2026 23:00,MediCore-Web-VM-01,CPUUtilization,15.89,Percent,,OK
07/08/2026 23:00,MediCore-Web-VM-01,NetworkIn,1384582,Bytes,,OK
07/08/2026 23:00,MediCore-Web-VM-01,NetworkOut,1511113,Bytes,,OK
07/08/2026 23:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
07/08/2026 23:00,medicore-db,CPUUtilization,6.6,Percent,,OK
08/08/2026 00:00,MediCore-Web-VM-01,CPUUtilization,49.1,Percent,,OK
08/08/2026 00:00,MediCore-Web-VM-01,NetworkIn,77964,Bytes,,OK
08/08/2026 00:00,MediCore-Web-VM-01,NetworkOut,507918,Bytes,,OK
08/08/2026 00:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 00:00,medicore-db,CPUUtilization,9.57,Percent,,OK
08/08/2026 01:00,MediCore-Web-VM-01,CPUUtilization,13.84,Percent,,OK
08/08/2026 01:00,MediCore-Web-VM-01,NetworkIn,112146,Bytes,,OK
08/08/2026 01:00,MediCore-Web-VM-01,NetworkOut,6666771,Bytes,,OK
08/08/2026 01:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 01:00,medicore-db,CPUUtilization,2.53,Percent,,OK
08/08/2026 02:00,MediCore-Web-VM-01,CPUUtilization,18.85,Percent,,OK
08/08/2026 02:00,MediCore-Web-VM-01,NetworkIn,719252,Bytes,,OK
08/08/2026 02:00,MediCore-Web-VM-01,NetworkOut,317557,Bytes,,OK
08/08/2026 02:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 02:00,medicore-db,CPUUtilization,9.3,Percent,,OK
08/08/2026 03:00,MediCore-Web-VM-01,CPUUtilization,14.01,Percent,,OK
08/08/2026 03:00,MediCore-Web-VM-01,NetworkIn,19524425,Bytes,High-NetworkIn-WebVM,ALARM
08/08/2026 03:00,MediCore-Web-VM-01,NetworkOut,1083324,Bytes,,OK
08/08/2026 03:00,MediCore-Web-VM-01,FailedSSHAttempts,15,Count,Failed-SSH-Attempts,ALARM
08/08/2026 03:00,medicore-db,CPUUtilization,10.43,Percent,,OK
08/08/2026 04:00,MediCore-Web-VM-01,CPUUtilization,15.74,Percent,,OK
08/08/2026 04:00,MediCore-Web-VM-01,NetworkIn,1322622,Bytes,,OK
08/08/2026 04:00,MediCore-Web-VM-01,NetworkOut,417361,Bytes,,OK
08/08/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 04:00,medicore-db,CPUUtilization,6.65,Percent,,OK
08/08/2026 05:00,MediCore-Web-VM-01,CPUUtilization,13.61,Percent,,OK
08/08/2026 05:00,MediCore-Web-VM-01,NetworkIn,2057829,Bytes,,OK
08/08/2026 05:00,MediCore-Web-VM-01,NetworkOut,808295,Bytes,,OK
08/08/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
08/08/2026 05:00,medicore-db,CPUUtilization,5.91,Percent,,OK
08/08/2026 06:00,MediCore-Web-VM-01,CPUUtilization,19.44,Percent,,OK
08/08/2026 06:00,MediCore-Web-VM-01,NetworkIn,956969,Bytes,,OK
08/08/2026 06:00,MediCore-Web-VM-01,NetworkOut,1285401,Bytes,,OK
08/08/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
08/08/2026 06:00,medicore-db,CPUUtilization,5.6,Percent,,OK
08/08/2026 07:00,MediCore-Web-VM-01,CPUUtilization,26.66,Percent,,OK
08/08/2026 07:00,MediCore-Web-VM-01,NetworkIn,1089000,Bytes,,OK
08/08/2026 07:00,MediCore-Web-VM-01,NetworkOut,656511,Bytes,,OK
08/08/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 07:00,medicore-db,CPUUtilization,5.31,Percent,,OK
08/08/2026 08:00,MediCore-Web-VM-01,CPUUtilization,22.7,Percent,,OK
08/08/2026 08:00,MediCore-Web-VM-01,NetworkIn,619623,Bytes,,OK
08/08/2026 08:00,MediCore-Web-VM-01,NetworkOut,97622,Bytes,,OK
08/08/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 08:00,medicore-db,CPUUtilization,9.07,Percent,,OK
08/08/2026 09:00,MediCore-Web-VM-01,CPUUtilization,15.93,Percent,,OK
08/08/2026 09:00,MediCore-Web-VM-01,NetworkIn,1034727,Bytes,,OK
08/08/2026 09:00,MediCore-Web-VM-01,NetworkOut,736156,Bytes,,OK
08/08/2026 09:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 09:00,medicore-db,CPUUtilization,7.12,Percent,,OK
08/08/2026 10:00,MediCore-Web-VM-01,CPUUtilization,22.36,Percent,,OK
08/08/2026 10:00,MediCore-Web-VM-01,NetworkIn,432645,Bytes,,OK
08/08/2026 10:00,MediCore-Web-VM-01,NetworkOut,866064,Bytes,,OK
08/08/2026 10:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 10:00,medicore-db,CPUUtilization,37.78,Percent,,OK
08/08/2026 11:00,MediCore-Web-VM-01,CPUUtilization,17.63,Percent,,OK
08/08/2026 11:00,MediCore-Web-VM-01,NetworkIn,563861,Bytes,,OK
08/08/2026 11:00,MediCore-Web-VM-01,NetworkOut,1742262,Bytes,,OK
08/08/2026 11:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 11:00,medicore-db,CPUUtilization,6.33,Percent,,OK
08/08/2026 12:00,MediCore-Web-VM-01,CPUUtilization,18.76,Percent,,OK
08/08/2026 12:00,MediCore-Web-VM-01,NetworkIn,268506,Bytes,,OK
08/08/2026 12:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
08/08/2026 12:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 12:00,medicore-db,CPUUtilization,3.46,Percent,,OK
08/08/2026 13:00,MediCore-Web-VM-01,CPUUtilization,41.47,Percent,,OK
08/08/2026 13:00,MediCore-Web-VM-01,NetworkIn,1519551,Bytes,,OK
08/08/2026 13:00,MediCore-Web-VM-01,NetworkOut,774719,Bytes,,OK
08/08/2026 13:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 13:00,medicore-db,CPUUtilization,8.45,Percent,,OK
08/08/2026 14:00,MediCore-Web-VM-01,CPUUtilization,2.71,Percent,,OK
08/08/2026 14:00,MediCore-Web-VM-01,NetworkIn,1202782,Bytes,,OK
08/08/2026 14:00,MediCore-Web-VM-01,NetworkOut,1196238,Bytes,,OK
08/08/2026 14:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 14:00,medicore-db,CPUUtilization,3.28,Percent,,OK
08/08/2026 15:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
08/08/2026 15:00,MediCore-Web-VM-01,NetworkIn,1814727,Bytes,,OK
08/08/2026 15:00,MediCore-Web-VM-01,NetworkOut,514836,Bytes,,OK
08/08/2026 15:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 15:00,medicore-db,CPUUtilization,7.15,Percent,,OK
08/08/2026 16:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
08/08/2026 16:00,MediCore-Web-VM-01,NetworkIn,1080477,Bytes,,OK
08/08/2026 16:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
08/08/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 16:00,medicore-db,CPUUtilization,6.81,Percent,,OK
08/08/2026 17:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
08/08/2026 17:00,MediCore-Web-VM-01,NetworkIn,280080,Bytes,,OK
08/08/2026 17:00,MediCore-Web-VM-01,NetworkOut,1296674,Bytes,,OK
08/08/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 17:00,medicore-db,CPUUtilization,6.74,Percent,,OK
08/08/2026 18:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
08/08/2026 18:00,MediCore-Web-VM-01,NetworkIn,1350654,Bytes,,OK
08/08/2026 18:00,MediCore-Web-VM-01,NetworkOut,1283275,Bytes,,OK
08/08/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 18:00,medicore-db,CPUUtilization,5.14,Percent,,OK
08/08/2026 19:00,MediCore-Web-VM-01,CPUUtilization,12.34,Percent,,OK
08/08/2026 19:00,MediCore-Web-VM-01,NetworkIn,2136619,Bytes,,OK
08/08/2026 19:00,MediCore-Web-VM-01,NetworkOut,1403790,Bytes,,OK
08/08/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 19:00,medicore-db,CPUUtilization,11.42,Percent,,OK
08/08/2026 20:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
08/08/2026 20:00,MediCore-Web-VM-01,NetworkIn,1870063,Bytes,,OK
08/08/2026 20:00,MediCore-Web-VM-01,NetworkOut,608556,Bytes,,OK
08/08/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 20:00,medicore-db,CPUUtilization,7.19,Percent,,OK
08/08/2026 21:00,MediCore-Web-VM-01,CPUUtilization,2.27,Percent,,OK
08/08/2026 21:00,MediCore-Web-VM-01,NetworkIn,21296363,Bytes,High-NetworkIn-WebVM,ALARM
08/08/2026 21:00,MediCore-Web-VM-01,NetworkOut,254738,Bytes,,OK
08/08/2026 21:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
08/08/2026 21:00,medicore-db,CPUUtilization,9.16,Percent,,OK
08/08/2026 22:00,MediCore-Web-VM-01,CPUUtilization,7.41,Percent,,OK
08/08/2026 22:00,MediCore-Web-VM-01,NetworkIn,1293916,Bytes,,OK
08/08/2026 22:00,MediCore-Web-VM-01,NetworkOut,1114171,Bytes,,OK
08/08/2026 22:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
08/08/2026 22:00,medicore-db,CPUUtilization,8.11,Percent,,OK
08/08/2026 23:00,MediCore-Web-VM-01,CPUUtilization,11.57,Percent,,OK
08/08/2026 23:00,MediCore-Web-VM-01,NetworkIn,0,Bytes,,OK
08/08/2026 23:00,MediCore-Web-VM-01,NetworkOut,1699735,Bytes,,OK
08/08/2026 23:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
08/08/2026 23:00,medicore-db,CPUUtilization,4.17,Percent,,OK
09/08/2026 00:00,MediCore-Web-VM-01,CPUUtilization,15.68,Percent,,OK
09/08/2026 00:00,MediCore-Web-VM-01,NetworkIn,758802,Bytes,,OK
09/08/2026 00:00,MediCore-Web-VM-01,NetworkOut,20972,Bytes,,OK
09/08/2026 00:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 00:00,medicore-db,CPUUtilization,8.19,Percent,,OK
09/08/2026 01:00,MediCore-Web-VM-01,CPUUtilization,10.65,Percent,,OK
09/08/2026 01:00,MediCore-Web-VM-01,NetworkIn,2459475,Bytes,,OK
09/08/2026 01:00,MediCore-Web-VM-01,NetworkOut,1329447,Bytes,,OK
09/08/2026 01:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 01:00,medicore-db,CPUUtilization,5.65,Percent,,OK
09/08/2026 02:00,MediCore-Web-VM-01,CPUUtilization,19.52,Percent,,OK
09/08/2026 02:00,MediCore-Web-VM-01,NetworkIn,677840,Bytes,,OK
09/08/2026 02:00,MediCore-Web-VM-01,NetworkOut,569229,Bytes,,OK
09/08/2026 02:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 02:00,medicore-db,CPUUtilization,9.88,Percent,,OK
09/08/2026 03:00,MediCore-Web-VM-01,CPUUtilization,17.15,Percent,,OK
09/08/2026 03:00,MediCore-Web-VM-01,NetworkIn,1431853,Bytes,,OK
09/08/2026 03:00,MediCore-Web-VM-01,NetworkOut,1709096,Bytes,,OK
09/08/2026 03:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
09/08/2026 03:00,medicore-db,CPUUtilization,9.63,Percent,,OK
09/08/2026 04:00,MediCore-Web-VM-01,CPUUtilization,20.52,Percent,,OK
09/08/2026 04:00,MediCore-Web-VM-01,NetworkIn,1653132,Bytes,,OK
09/08/2026 04:00,MediCore-Web-VM-01,NetworkOut,86057,Bytes,,OK
09/08/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 04:00,medicore-db,CPUUtilization,8.36,Percent,,OK
09/08/2026 05:00,MediCore-Web-VM-01,CPUUtilization,31.84,Percent,,OK
09/08/2026 05:00,MediCore-Web-VM-01,NetworkIn,519064,Bytes,,OK
09/08/2026 05:00,MediCore-Web-VM-01,NetworkOut,1103311,Bytes,,OK
09/08/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 05:00,medicore-db,CPUUtilization,9.41,Percent,,OK
09/08/2026 06:00,MediCore-Web-VM-01,CPUUtilization,27.27,Percent,,OK
09/08/2026 06:00,MediCore-Web-VM-01,NetworkIn,0,Bytes,,OK
09/08/2026 06:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
09/08/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 06:00,medicore-db,CPUUtilization,7.89,Percent,,OK
09/08/2026 07:00,MediCore-Web-VM-01,CPUUtilization,31.75,Percent,,OK
09/08/2026 07:00,MediCore-Web-VM-01,NetworkIn,899927,Bytes,,OK
09/08/2026 07:00,MediCore-Web-VM-01,NetworkOut,946465,Bytes,,OK
09/08/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 07:00,medicore-db,CPUUtilization,8.69,Percent,,OK
09/08/2026 08:00,MediCore-Web-VM-01,CPUUtilization,30.54,Percent,,OK
09/08/2026 08:00,MediCore-Web-VM-01,NetworkIn,1407927,Bytes,,OK
09/08/2026 08:00,MediCore-Web-VM-01,NetworkOut,262807,Bytes,,OK
09/08/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 08:00,medicore-db,CPUUtilization,4.75,Percent,,OK
09/08/2026 09:00,MediCore-Web-VM-01,CPUUtilization,15.85,Percent,,OK
09/08/2026 09:00,MediCore-Web-VM-01,NetworkIn,135813,Bytes,,OK
09/08/2026 09:00,MediCore-Web-VM-01,NetworkOut,1374042,Bytes,,OK
09/08/2026 09:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
09/08/2026 09:00,medicore-db,CPUUtilization,29.59,Percent,,OK
09/08/2026 10:00,MediCore-Web-VM-01,CPUUtilization,22.8,Percent,,OK
09/08/2026 10:00,MediCore-Web-VM-01,NetworkIn,189510,Bytes,,OK
09/08/2026 10:00,MediCore-Web-VM-01,NetworkOut,8690888,Bytes,,OK
09/08/2026 10:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 10:00,medicore-db,CPUUtilization,8.96,Percent,,OK
09/08/2026 11:00,MediCore-Web-VM-01,CPUUtilization,13.74,Percent,,OK
09/08/2026 11:00,MediCore-Web-VM-01,NetworkIn,1328659,Bytes,,OK
09/08/2026 11:00,MediCore-Web-VM-01,NetworkOut,692805,Bytes,,OK
09/08/2026 11:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 11:00,medicore-db,CPUUtilization,10.31,Percent,,OK
09/08/2026 12:00,MediCore-Web-VM-01,CPUUtilization,10.85,Percent,,OK
09/08/2026 12:00,MediCore-Web-VM-01,NetworkIn,544487,Bytes,,OK
09/08/2026 12:00,MediCore-Web-VM-01,NetworkOut,308078,Bytes,,OK
09/08/2026 12:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 12:00,medicore-db,CPUUtilization,10.91,Percent,,OK
09/08/2026 13:00,MediCore-Web-VM-01,CPUUtilization,9.16,Percent,,OK
09/08/2026 13:00,MediCore-Web-VM-01,NetworkIn,2241876,Bytes,,OK
09/08/2026 13:00,MediCore-Web-VM-01,NetworkOut,1455811,Bytes,,OK
09/08/2026 13:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 13:00,medicore-db,CPUUtilization,4.25,Percent,,OK
09/08/2026 14:00,MediCore-Web-VM-01,CPUUtilization,8.02,Percent,,OK
09/08/2026 14:00,MediCore-Web-VM-01,NetworkIn,992509,Bytes,,OK
09/08/2026 14:00,MediCore-Web-VM-01,NetworkOut,169003,Bytes,,OK
09/08/2026 14:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 14:00,medicore-db,CPUUtilization,7.67,Percent,,OK
09/08/2026 15:00,MediCore-Web-VM-01,CPUUtilization,3.33,Percent,,OK
09/08/2026 15:00,MediCore-Web-VM-01,NetworkIn,0,Bytes,,OK
09/08/2026 15:00,MediCore-Web-VM-01,NetworkOut,701404,Bytes,,OK
09/08/2026 15:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
09/08/2026 15:00,medicore-db,CPUUtilization,9.63,Percent,,OK
09/08/2026 16:00,MediCore-Web-VM-01,CPUUtilization,8.7,Percent,,OK
09/08/2026 16:00,MediCore-Web-VM-01,NetworkIn,22790,Bytes,,OK
09/08/2026 16:00,MediCore-Web-VM-01,NetworkOut,752248,Bytes,,OK
09/08/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 16:00,medicore-db,CPUUtilization,11.04,Percent,,OK
09/08/2026 17:00,MediCore-Web-VM-01,CPUUtilization,2.07,Percent,,OK
09/08/2026 17:00,MediCore-Web-VM-01,NetworkIn,1205153,Bytes,,OK
09/08/2026 17:00,MediCore-Web-VM-01,NetworkOut,160726,Bytes,,OK
09/08/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
09/08/2026 17:00,medicore-db,CPUUtilization,5.23,Percent,,OK
09/08/2026 18:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
09/08/2026 18:00,MediCore-Web-VM-01,NetworkIn,751220,Bytes,,OK
09/08/2026 18:00,MediCore-Web-VM-01,NetworkOut,2312165,Bytes,,OK
09/08/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 18:00,medicore-db,CPUUtilization,12,Percent,,OK
09/08/2026 19:00,MediCore-Web-VM-01,CPUUtilization,1.6,Percent,,OK
09/08/2026 19:00,MediCore-Web-VM-01,NetworkIn,796378,Bytes,,OK
09/08/2026 19:00,MediCore-Web-VM-01,NetworkOut,531020,Bytes,,OK
09/08/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 19:00,medicore-db,CPUUtilization,9.53,Percent,,OK
09/08/2026 20:00,MediCore-Web-VM-01,CPUUtilization,3.68,Percent,,OK
09/08/2026 20:00,MediCore-Web-VM-01,NetworkIn,2397720,Bytes,,OK
09/08/2026 20:00,MediCore-Web-VM-01,NetworkOut,1161980,Bytes,,OK
09/08/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
09/08/2026 20:00,medicore-db,CPUUtilization,2.76,Percent,,OK
09/08/2026 21:00,MediCore-Web-VM-01,CPUUtilization,8.07,Percent,,OK
09/08/2026 21:00,MediCore-Web-VM-01,NetworkIn,1086402,Bytes,,OK
